# alpha	beta
0.367879441171	0.444538236319
0.368879067347	0.444538236319
0.369878693523	0.444538236319
0.370878319699	0.444538236319
0.371877945875	0.444538236319
0.37287757205	0.444538236319
0.373877198226	0.444538236319
0.374876824402	0.444538236319
0.375876450578	0.444538236319
0.376876076753	0.444538236319
0.377875702929	0.444538236319
0.378875329105	0.444538236319
0.379874955281	0.444538236319
0.380874581456	0.444538236319
0.381874207632	0.444538236319
0.382873833808	0.444538236319
0.383873459984	0.444538236319
0.38487308616	0.444538236319
0.385872712335	0.444538236319
0.386872338511	0.444538236319
0.387871964687	0.444538236319
0.388871590863	0.444538236319
0.389871217038	0.444538236319
0.390870843214	0.444538236319
0.39187046939	0.444538236319
0.392870095566	0.444538236319
0.393869721741	0.444538236319
0.394869347917	0.444538236319
0.395868974093	0.444538236319
0.396868600269	0.444538236319
0.397868226445	0.444538236319
0.39886785262	0.444538236319
0.399867478796	0.444538236319
0.400867104972	0.444538236319
0.401866731148	0.444538236319
0.402866357323	0.444538236319
0.403865983499	0.444538236319
0.404865609675	0.444538236319
0.405865235851	0.444538236319
0.406864862026	0.444538236319
0.407864488202	0.444538236319
0.408864114378	0.444538236319
0.409863740554	0.444538236319
0.41086336673	0.444538236319
0.411862992905	0.444538236319
0.412862619081	0.444538236319
0.413862245257	0.444538236319
0.414861871433	0.444538236319
0.415861497608	0.444538236319
0.416861123784	0.444538236319
0.41786074996	0.444538236319
0.418860376136	0.444538236319
0.419860002311	0.444538236319
0.420859628487	0.444538236319
0.421859254663	0.444538236319
0.422858880839	0.444538236319
0.423858507015	0.444538236319
0.42485813319	0.444538236319
0.425857759366	0.444538236319
0.426857385542	0.444538236319
0.427857011718	0.444538236319
0.428856637893	0.444538236319
0.429856264069	0.444538236319
0.430855890245	0.444538236319
0.431855516421	0.444538236319
0.432855142596	0.444538236319
0.433854768772	0.444538236319
0.434854394948	0.444538236319
0.435854021124	0.444538236319
0.4368536473	0.444538236319
0.437853273475	0.444538236319
0.438852899651	0.444538236319
0.439852525827	0.444538236319
0.440852152003	0.444538236319
0.441851778178	0.444538236319
0.442851404354	0.444538236319
0.44385103053	0.444538236319
0.444850656706	0.444493430432
0.445850282881	0.444348263651
0.446849909057	0.444202150722
0.447849535233	0.444054592128
0.448849161409	0.443905352615
0.449848787585	0.443754983467
0.45084841376	0.443603362022
0.451848039936	0.44345003142
0.452847666112	0.443293797428
0.453847292288	0.443135996387
0.454846918463	0.442976518961
0.455846544639	0.442815737211
0.456846170815	0.442651957707
0.457845796991	0.44248709145
0.458845423166	0.442320002646
0.459845049342	0.442151951402
0.460844675518	0.441980402367
0.461844301694	0.441807099777
0.46284392787	0.441630443876
0.463843554045	0.44145180875
0.464843180221	0.441270851344
0.465842806397	0.441088401028
0.466842432573	0.440903529033
0.467842058748	0.44071526873
0.468841684924	0.440525427499
0.4698413111	0.44033326063
0.470840937276	0.440138659256
0.471840563451	0.439941810557
0.472840189627	0.439743242676
0.473839815803	0.439542243929
0.474839441979	0.439339810884
0.475839068155	0.439132121302
0.47683869433	0.438920405093
0.477838320506	0.438706837599
0.478837946682	0.438490368854
0.479837572858	0.438270914858
0.480837199033	0.438048450237
0.481836825209	0.437823474042
0.482836451385	0.437595750805
0.483836077561	0.437364524677
0.484835703736	0.437131224997
0.485835329912	0.436894189454
0.486834956088	0.436653809885
0.487834582264	0.436411356293
0.48883420844	0.436164109046
0.489833834615	0.435912780827
0.490833460791	0.435655793617
0.491833086967	0.435395150593
0.492832713143	0.435131670036
0.493832339318	0.434863993229
0.494831965494	0.434593195332
0.49583159167	0.434319304906
0.496831217846	0.434041584864
0.497830844021	0.433759224021
0.498830470197	0.433472338564
0.499830096373	0.433182033776
0.500829722549	0.432887367701
0.501829348725	0.432587667571
0.5028289749	0.432284289451
0.503828601076	0.431973657967
0.504828227252	0.431658603306
0.505827853428	0.431337044118
0.506827479603	0.43100650443
0.507827105779	0.430672059357
0.508826731955	0.430332113691
0.509826358131	0.42998811672
0.510825984306	0.429638123759
0.511825610482	0.429284513344
0.512825236658	0.428924507534
0.513824862834	0.428557470778
0.51482448901	0.428182919175
0.515824115185	0.427804191579
0.516823741361	0.427416692962
0.517823367537	0.427022554965
0.518822993713	0.42662104865
0.519822619888	0.426210339062
0.520822246064	0.425791822767
0.52182187224	0.425365345554
0.522821498416	0.424927616421
0.523821124591	0.424484179419
0.524820750767	0.424033729751
0.525820376943	0.423577375885
0.526820003119	0.423110518897
0.527819629295	0.422635900686
0.52881925547	0.422151346146
0.529818881646	0.421655097933
0.530818507822	0.421149292832
0.531818133998	0.420631112164
0.532817760173	0.420100548805
0.533817386349	0.41955776434
0.534817012525	0.41900040223
0.535816638701	0.418432290333
0.536816264876	0.417856536214
0.537815891052	0.417269394132
0.538815517228	0.416669498459
0.539815143404	0.416055262702
0.54081476958	0.415429167451
0.541814395755	0.414785389186
0.542814021931	0.41412615325
0.543813648107	0.413451080413
0.544813274283	0.412756337033
0.545812900458	0.412038284243
0.546812526634	0.411300073193
0.54781215281	0.410545767543
0.548811778986	0.40977765226
0.549811405161	0.408991100824
0.550811031337	0.408185506157
0.551810657513	0.407361375996
0.552810283689	0.406516717275
