# alpha	beta
0.367879441171	0.458482871711
0.368877033953	0.458482871711
0.369874626735	0.458482871711
0.370872219517	0.458482871711
0.3718698123	0.458482871711
0.372867405082	0.458482871711
0.373864997864	0.458482871711
0.374862590646	0.458482871711
0.375860183428	0.458482871711
0.37685777621	0.458482871711
0.377855368992	0.458482871711
0.378852961774	0.458482871711
0.379850554556	0.458482871711
0.380848147338	0.458482871711
0.38184574012	0.458482871711
0.382843332902	0.458482871711
0.383840925684	0.458482871711
0.384838518466	0.458482871711
0.385836111248	0.458482871711
0.38683370403	0.458482871711
0.387831296812	0.458482871711
0.388828889594	0.458482871711
0.389826482376	0.458482871711
0.390824075158	0.458482871711
0.39182166794	0.458482871711
0.392819260722	0.458482871711
0.393816853504	0.458482871711
0.394814446286	0.458482871711
0.395812039068	0.458482871711
0.39680963185	0.458482871711
0.397807224632	0.458482871711
0.398804817414	0.458482871711
0.399802410196	0.458482871711
0.400800002978	0.458482871711
0.40179759576	0.458482871711
0.402795188542	0.458482871711
0.403792781324	0.458482871711
0.404790374106	0.458482871711
0.405787966888	0.458482871711
0.40678555967	0.458482871711
0.407783152452	0.458482871711
0.408780745234	0.458482871711
0.409778338016	0.458482871711
0.410775930798	0.458482871711
0.41177352358	0.458482871711
0.412771116362	0.458482871711
0.413768709144	0.458482871711
0.414766301926	0.458482871711
0.415763894708	0.458482871711
0.41676148749	0.458482871711
0.417759080272	0.458482871711
0.418756673054	0.458482871711
0.419754265836	0.458482871711
0.420751858618	0.458482871711
0.4217494514	0.458482871711
0.422747044182	0.458482871711
0.423744636964	0.458482871711
0.424742229746	0.458482871711
0.425739822528	0.458482871711
0.42673741531	0.458482871711
0.427735008092	0.458482871711
0.428732600874	0.458482871711
0.429730193656	0.458482871711
0.430727786438	0.458482871711
0.43172537922	0.458482871711
0.432722972002	0.458482871711
0.433720564784	0.458482871711
0.434718157566	0.458482871711
0.435715750348	0.458482871711
0.43671334313	0.458482871711
0.437710935912	0.458482871711
0.438708528695	0.458482871711
0.439706121477	0.458482871711
0.440703714259	0.458482871711
0.441701307041	0.458482871711
0.442698899823	0.458482871711
0.443696492605	0.458482871711
0.444694085387	0.458482871711
0.445691678169	0.458482871711
0.446689270951	0.458482871711
0.447686863733	0.458482871711
0.448684456515	0.458482871711
0.449682049297	0.458482871711
0.450679642079	0.458482871711
0.451677234861	0.458482871711
0.452674827643	0.458482871711
0.453672420425	0.458482871711
0.454670013207	0.458482871711
0.455667605989	0.458482871711
0.456665198771	0.458482871711
0.457662791553	0.458482871711
0.458660384335	0.458458538233
0.459657977117	0.4583212932
0.460655569899	0.458183342905
0.461653162681	0.458043649147
0.462650755463	0.457902874625
0.463648348245	0.457761685908
0.464645941027	0.457619209422
0.465643533809	0.45747527365
0.466641126591	0.457329046833
0.467638719373	0.457181029534
0.468636312155	0.457029983124
0.469633904937	0.456877953983
0.470631497719	0.456724670131
0.471629090501	0.456570319248
0.472626683283	0.456414097996
0.473624276065	0.456256392209
0.474621868847	0.4560954878
0.475619461629	0.455932103055
0.476617054411	0.455766693852
0.477614647193	0.455598265821
0.478612239975	0.455429270229
0.479609832757	0.455259501339
0.480607425539	0.455087971232
0.481605018321	0.454911619232
0.482602611103	0.454732804793
0.483600203885	0.454549712616
0.484597796667	0.454365621505
0.485595389449	0.454180632096
0.486592982231	0.453993940664
0.487590575013	0.453801921579
0.488588167795	0.453607883531
0.489585760577	0.453412683783
0.490583353359	0.453217259234
0.491580946141	0.45301870141
0.492578538923	0.452814061592
0.493576131705	0.452607917791
0.494573724487	0.452400315072
0.495571317269	0.452189843331
0.496568910051	0.451975843086
0.497566502833	0.451758290527
0.498564095615	0.451537593287
0.499561688397	0.451315567484
0.500559281179	0.45109011304
0.501556873961	0.450859620559
0.502554466743	0.4506269307
0.503552059525	0.45038779963
0.504549652308	0.450146788552
0.50554724509	0.449901745087
0.506544837872	0.449653558844
0.507542430654	0.44940218557
0.508540023436	0.449146665407
0.509537616218	0.448886366422
0.510535209	0.448622965019
0.511532801782	0.448355924413
0.512530394564	0.448084461135
0.513527987346	0.447809679353
0.514525580128	0.447530819192
0.51552317291	0.447244752433
0.516520765692	0.446954774974
0.517518358474	0.446660831027
0.518515951256	0.446365162478
0.519513544038	0.446062195404
0.52051113682	0.445748029547
0.521508729602	0.445431658101
0.522506322384	0.445111961756
0.523503915166	0.444785622352
0.524501507948	0.44445629025
0.52549910073	0.444119209803
0.526496693512	0.443773224433
0.527494286294	0.443424234102
0.528491879076	0.44306873557
0.529489471858	0.442708870308
0.53048706464	0.442343327803
0.531484657422	0.441967613812
0.532482250204	0.44158445097
0.533479842986	0.441195584983
0.534477435768	0.440800473446
0.53547502855	0.44039925671
0.536472621332	0.439987596613
0.537470214114	0.439567430723
0.538467806896	0.439137641546
0.539465399678	0.438702989224
0.54046299246	0.438259100593
0.541460585242	0.437811066194
0.542458178024	0.437348301005
0.543455770806	0.43687954376
0.544453363588	0.436397128337
0.54545095637	0.435908116774
0.546448549152	0.435409206136
0.547446141934	0.4348952916
0.548443734716	0.434371270276
0.549441327498	0.43383640148
0.55043892028	0.433291506621
0.551436513062	0.432736772633
