# alpha	beta
0.367879441171	0.571066623529
0.368877326893	0.571066623529
0.369875212614	0.571066623529
0.370873098336	0.571066623529
0.371870984058	0.571066623529
0.372868869779	0.571066623529
0.373866755501	0.571066623529
0.374864641222	0.571066623529
0.375862526944	0.571066623529
0.376860412665	0.571066623529
0.377858298387	0.571066623529
0.378856184108	0.571066623529
0.37985406983	0.571066623529
0.380851955551	0.571066623529
0.381849841273	0.571066623529
0.382847726994	0.571066623529
0.383845612716	0.571066623529
0.384843498437	0.571066623529
0.385841384159	0.571066623529
0.38683926988	0.571066623529
0.387837155602	0.571066623529
0.388835041323	0.571066623529
0.389832927045	0.571066623529
0.390830812766	0.571066623529
0.391828698488	0.571066623529
0.392826584209	0.571066623529
0.393824469931	0.571066623529
0.394822355652	0.571066623529
0.395820241374	0.571066623529
0.396818127095	0.571066623529
0.397816012817	0.571066623529
0.398813898538	0.571066623529
0.39981178426	0.571066623529
0.400809669982	0.571066623529
0.401807555703	0.571066623529
0.402805441425	0.571066623529
0.403803327146	0.571066623529
0.404801212868	0.571066623529
0.405799098589	0.571066623529
0.406796984311	0.571066623529
0.407794870032	0.571066623529
0.408792755754	0.571066623529
0.409790641475	0.571066623529
0.410788527197	0.571066623529
0.411786412918	0.571066623529
0.41278429864	0.571066623529
0.413782184361	0.571066623529
0.414780070083	0.571066623529
0.415777955804	0.571066623529
0.416775841526	0.571066623529
0.417773727247	0.571066623529
0.418771612969	0.571066623529
0.41976949869	0.571066623529
0.420767384412	0.571066623529
0.421765270133	0.571066623529
0.422763155855	0.571066623529
0.423761041576	0.571066623529
0.424758927298	0.571066623529
0.425756813019	0.571066623529
0.426754698741	0.571066623529
0.427752584462	0.571066623529
0.428750470184	0.571066623529
0.429748355906	0.571066623529
0.430746241627	0.571066623529
0.431744127349	0.571066623529
0.43274201307	0.571066623529
0.433739898792	0.571066623529
0.434737784513	0.571066623529
0.435735670235	0.571066623529
0.436733555956	0.571066623529
0.437731441678	0.571066623529
0.438729327399	0.571066623529
0.439727213121	0.571066623529
0.440725098842	0.571066623529
0.441722984564	0.571066623529
0.442720870285	0.571066623529
0.443718756007	0.571066623529
0.444716641728	0.571066623529
0.44571452745	0.571066623529
0.446712413171	0.571066623529
0.447710298893	0.571066623529
0.448708184614	0.571066623529
0.449706070336	0.571066623529
0.450703956057	0.571066623529
0.451701841779	0.571066623529
0.4526997275	0.571066623529
0.453697613222	0.571066623529
0.454695498943	0.571066623529
0.455693384665	0.571066623529
0.456691270386	0.571066623529
0.457689156108	0.571066623529
0.45868704183	0.571066623529
0.459684927551	0.571066623529
0.460682813273	0.571066623529
0.461680698994	0.571066623529
0.462678584716	0.571066623529
0.463676470437	0.571066623529
0.464674356159	0.571066623529
0.46567224188	0.571066623529
0.466670127602	0.571066623529
0.467668013323	0.571066623529
0.468665899045	0.571066623529
0.469663784766	0.571066623529
0.470661670488	0.571066623529
0.471659556209	0.571066623529
0.472657441931	0.571066623529
0.473655327652	0.571066623529
0.474653213374	0.571066623529
0.475651099095	0.571066623529
0.476648984817	0.571066623529
0.477646870538	0.571066623529
0.47864475626	0.571066623529
0.479642641981	0.571066623529
0.480640527703	0.571066623529
0.481638413424	0.571066623529
0.482636299146	0.571066623529
0.483634184867	0.571066623529
0.484632070589	0.571066623529
0.48562995631	0.571066623529
0.486627842032	0.571066623529
0.487625727754	0.571066623529
0.488623613475	0.571066623529
0.489621499197	0.571066623529
0.490619384918	0.571066623529
0.49161727064	0.571066623529
0.492615156361	0.571066623529
0.493613042083	0.571066623529
0.494610927804	0.571066623529
0.495608813526	0.571066623529
0.496606699247	0.571066623529
0.497604584969	0.571066623529
0.49860247069	0.571066623529
0.499600356412	0.571066623529
