# alpha	beta
0.367879441171	0.428855827879
0.368877279522	0.428855827879
0.369875117872	0.428855827879
0.370872956222	0.428855827879
0.371870794572	0.428855827879
0.372868632922	0.428855827879
0.373866471272	0.428855827879
0.374864309622	0.428855827879
0.375862147972	0.428855827879
0.376859986322	0.428855827879
0.377857824672	0.428855827879
0.378855663022	0.428855827879
0.379853501372	0.428855827879
0.380851339722	0.428855827879
0.381849178073	0.428855827879
0.382847016423	0.428855827879
0.383844854773	0.428855827879
0.384842693123	0.428855827879
0.385840531473	0.428855827879
0.386838369823	0.428855827879
0.387836208173	0.428855827879
0.388834046523	0.428855827879
0.389831884873	0.428855827879
0.390829723223	0.428855827879
0.391827561573	0.428855827879
0.392825399923	0.428855827879
0.393823238273	0.428855827879
0.394821076623	0.428855827879
0.395818914974	0.428855827879
0.396816753324	0.428855827879
0.397814591674	0.428855827879
0.398812430024	0.428855827879
0.399810268374	0.428855827879
0.400808106724	0.428855827879
0.401805945074	0.428855827879
0.402803783424	0.428855827879
0.403801621774	0.428855827879
0.404799460124	0.428855827879
0.405797298474	0.428855827879
0.406795136824	0.428855827879
0.407792975174	0.428855827879
0.408790813525	0.428855827879
0.409788651875	0.428855827879
0.410786490225	0.428855827879
0.411784328575	0.428855827879
0.412782166925	0.428855827879
0.413780005275	0.428855827879
0.414777843625	0.428855827879
0.415775681975	0.428855827879
0.416773520325	0.428855827879
0.417771358675	0.428855827879
0.418769197025	0.428855827879
0.419767035375	0.428855827879
0.420764873725	0.428855827879
0.421762712076	0.428855827879
0.422760550426	0.428855827879
0.423758388776	0.428855827879
0.424756227126	0.428855827879
0.425754065476	0.428855827879
0.426751903826	0.428855827879
0.427749742176	0.428855827879
0.428747580526	0.428855827879
0.429745418876	0.428764184204
0.430743257226	0.428660322073
0.431741095576	0.428555445457
0.432738933926	0.428449583716
0.433736772276	0.428342603175
0.434734610627	0.428233830082
0.435732448977	0.428123553756
0.436730287327	0.42801204259
0.437728125677	0.427899441849
0.438725964027	0.427785205327
0.439723802377	0.427670007865
0.440721640727	0.427553556611
0.441719479077	0.427435859934
0.442717317427	0.427316578235
0.443715155777	0.427196193821
0.444712994127	0.427074497748
0.445710832477	0.426951554184
0.446708670827	0.426826950859
0.447706509177	0.426700613332
0.448704347528	0.426572528922
0.449702185878	0.426443048459
0.450700024228	0.426311992382
0.451697862578	0.426179524943
0.452695700928	0.426045498432
0.453693539278	0.425909383656
0.454691377628	0.425771954329
0.455689215978	0.425633094904
0.456687054328	0.425492313249
0.457684892678	0.425349314852
0.458682731028	0.425204065633
0.459680569378	0.425056917224
0.460678407728	0.424908203852
0.461676246079	0.424757795244
0.462674084429	0.424605274274
0.463671922779	0.424450781228
0.464669761129	0.424294148218
0.465667599479	0.424135248211
0.466665437829	0.423973986689
0.467663276179	0.423810184746
0.468661114529	0.423644228644
0.469658952879	0.423475914288
0.470656791229	0.42330538478
0.471654629579	0.423132100267
0.472652467929	0.422956373958
0.473650306279	0.422778373058
0.47464814463	0.422598206332
0.47564598298	0.422415841172
0.47664382133	0.42223106305
0.47764165968	0.422043611034
0.47863949803	0.421853214431
0.47963733638	0.421660094697
0.48063517473	0.421464325871
0.48163301308	0.421265422426
0.48263085143	0.421062556811
0.48362868978	0.420855785612
