# alpha	beta
0.367879441171	0.430500977951
0.368875226549	0.430500977951
0.369871011927	0.430500977951
0.370866797305	0.430500977951
0.371862582683	0.430500977951
0.372858368061	0.430500977951
0.373854153439	0.430500977951
0.374849938816	0.430500977951
0.375845724194	0.430500977951
0.376841509572	0.430500977951
0.37783729495	0.430500977951
0.378833080328	0.430500977951
0.379828865706	0.430500977951
0.380824651083	0.430500977951
0.381820436461	0.430500977951
0.382816221839	0.430500977951
0.383812007217	0.430500977951
0.384807792595	0.430500977951
0.385803577973	0.430500977951
0.386799363351	0.430500977951
0.387795148728	0.430500977951
0.388790934106	0.430500977951
0.389786719484	0.430500977951
0.390782504862	0.430500977951
0.39177829024	0.430500977951
0.392774075618	0.430500977951
0.393769860995	0.430500977951
0.394765646373	0.430500977951
0.395761431751	0.430500977951
0.396757217129	0.430500977951
0.397753002507	0.430500977951
0.398748787885	0.430500977951
0.399744573263	0.430500977951
0.40074035864	0.430500977951
0.401736144018	0.430500977951
0.402731929396	0.430500977951
0.403727714774	0.430500977951
0.404723500152	0.430500977951
0.40571928553	0.430500977951
0.406715070907	0.430500977951
0.407710856285	0.430500977951
0.408706641663	0.430500977951
0.409702427041	0.430500977951
0.410698212419	0.430500977951
0.411693997797	0.430500977951
0.412689783175	0.430500977951
0.413685568552	0.430500977951
0.41468135393	0.430500977951
0.415677139308	0.430500977951
0.416672924686	0.430500977951
0.417668710064	0.430500977951
0.418664495442	0.430500977951
0.41966028082	0.430500977951
0.420656066197	0.430500977951
0.421651851575	0.430500977951
0.422647636953	0.430500977951
0.423643422331	0.430500977951
0.424639207709	0.430500977951
0.425634993087	0.430500977951
0.426630778464	0.430500977951
0.427626563842	0.430500977951
0.42862234922	0.430500977951
0.429618134598	0.430500977951
0.430613919976	0.430490804993
0.431609705354	0.430400754093
0.432605490732	0.430310379204
0.433601276109	0.430218696031
0.434597061487	0.430125870307
0.435592846865	0.430032419517
0.436588632243	0.429937920018
0.437584417621	0.429841586101
0.438580202999	0.429743813113
0.439575988376	0.429645015534
0.440571773754	0.429545162651
0.441567559132	0.429444418222
0.44256334451	0.429342129697
0.443559129888	0.429238425087
0.444554915266	0.429133514106
0.445550700644	0.429027226138
0.446546486021	0.428919389912
0.447542271399	0.428810816041
0.448538056777	0.42870010748
0.449533842155	0.428588197445
0.450529627533	0.428475333573
0.451525412911	0.428360799632
0.452521198288	0.428245146733
0.453516983666	0.42812819903
0.454512769044	0.428010012044
0.455508554422	0.427890520458
0.4565043398	0.427768628891
0.457500125178	0.427645146116
0.458495910556	0.427520457464
0.459491695933	0.427394095968
0.460487481311	0.427265139533
0.461483266689	0.427134679909
0.462479052067	0.427003580672
0.463474837445	0.426870336451
0.464470622823	0.426735556679
0.4654664082	0.426598708155
0.466462193578	0.426459121438
0.467457978956	0.426318105061
0.468453764334	0.426175172205
0.469449549712	0.426030785175
0.47044533509	0.425883366908
0.471441120468	0.42573385684
0.472436905845	0.425582517862
0.473432691223	0.425429048263
0.474428476601	0.425273283005
0.475424261979	0.425114818566
0.476420047357	0.424954030762
0.477415832735	0.424791459332
0.478411618113	0.424626467843
0.47940740349	0.424459429379
0.480403188868	0.424299807778
0.481398974246	0.424116920736
0.482394759624	0.423942193151
0.483390545002	0.423763896394
0.48438633038	0.423583181292
0.485382115757	0.423399415026
0.486377901135	0.423212412879
0.487373686513	0.423022937604
0.488369471891	0.422830981968
0.489365257269	0.422634789914
0.490361042647	0.422435350321
0.491356828025	0.422233564605
0.492352613402	0.422028955884
0.49334839878	0.421820734928
0.494344184158	0.421607951804
0.495339969536	0.421392114431
0.496335754914	0.421171645128
0.497331540292	0.420949162586
0.498327325669	0.420722612511
0.499323111047	0.420491814325
0.500318896425	0.420257467594
0.501314681803	0.420018889815
0.502310467181	0.419774687905
0.503306252559	0.419526729133
0.504302037937	0.419274165841
0.505297823314	0.419017446707
0.506293608692	0.418757300893
0.50728939407	0.418491185193
0.508285179448	0.418219876179
0.509280964826	0.417944144019
0.510276750204	0.417663364654
0.511272535581	0.417375290028
0.512268320959	0.417083703483
0.513264106337	0.416785326012
0.514259891715	0.416482302146
0.515255677093	0.416172754485
0.516251462471	0.415857131872
0.517247247849	0.41553474738
0.518243033226	0.415204972747
0.519238818604	0.414868330934
0.520234603982	0.414526819529
0.52123038936	0.414177757668
0.522226174738	0.413821393237
0.523221960116	0.413457658215
0.524217745493	0.413085346046
0.525213530871	0.412704178536
0.526209316249	0.412315117882
0.527205101627	0.411917529561
0.528200887005	0.411512510094
0.529196672383	0.411097891402
0.530192457761	0.410674857158
0.531188243138	0.410239382334
0.532184028516	0.409794069183
0.533179813894	0.40933870866
0.534175599272	0.408872864137
0.53517138465	0.408396562243
0.536167170028	0.407908351945
0.537162955406	0.407408751579
0.538158740783	0.406895387711
0.539154526161	0.406368645041
0.540150311539	0.405828702462
0.541146096917	0.405276510422
0.542141882295	0.404709775983
0.543137667673	0.404129117268
0.54413345305	0.403532520896
0.545129238428	0.402918131419
0.546125023806	0.402284704071
0.547120809184	0.401635711473
0.548116594562	0.40097038781
0.54911237994	0.400286759013
0.550108165318	0.399583255542
0.551103950695	0.398857295603
0.552099736073	0.398107283721
0.553095521451	0.397335197949
0.554091306829	0.396543129694
0.555087092207	0.395730389876
0.556082877585	0.394886784438
0.557078662962	0.394015269931
0.55807444834	0.393111194382
0.559070233718	0.392180533096
0.560066019096	0.391222922171
0.561061804474	0.390234008057
0.562057589852	0.389208413408
0.56305337523	0.388138926638
0.564049160607	0.387029032197
0.565044945985	0.385886192829
0.566040731363	0.384704214096
0.567036516741	0.383473971153
0.568032302119	0.382184404925
0.569028087497	0.380841824645
0.570023872874	0.379457416778
0.571019658252	0.378016282421
0.57201544363	0.376507726926
0.573011229008	0.374912915244
0.574007014386	0.373257681191
0.575002799764	0.371538770612
0.575998585142	0.369733555321
0.576994370519	0.367808464769
0.577990155897	0.365793416273
0.578985941275	0.363694559939
0.579981726653	0.361471625271
0.580977512031	0.359072901995
0.581973297409	0.356566315361
0.582969082786	0.353923010458
0.583964868164	0.351040222766
0.584960653542	0.347975011972
0.58595643892	0.344731377194
0.586952224298	0.341134295922
0.587948009676	0.33729095752
0.588943795054	0.333119331916
0.589939580431	0.32841330914
0.590935365809	0.323347539009
0.591931151187	0.317463063894
0.592926936565	0.310963664748
0.593922721943	0.303234668223
0.594918507321	0.293981570733
0.595914292699	0.282538275176
0.596910078076	0.267193741657
0.597905863454	0.24351814822
