# α β
0.700609254837  1e-06
0.6988091583251953	0.01
0.6983108854293824	0.01501239
0.6977697401046753	0.02002477
0.6971923913955688	0.02503716
0.6965807447433471	0.03004955
0.6959367055892943	0.03506193
0.6952621793746948	0.04007432
0.6945590715408324	0.04508671
0.6938273820877073	0.05009909
0.6930680637359616	0.05511148
0.6922811164855956	0.06012386
0.6914665403366088	0.06513625
0.6906243352890012	0.07014864
0.6897554540634155	0.07516102
0.688859896659851	0.08017341
0.687936710357666	0.0851858
0.6869849424362182	0.09019818
0.686006498336792	0.09521057
0.6849994726181029	0.10022296
0.6839648180007932	0.10523534
0.6829006290435791	0.11024773
0.6818069057464601	0.11526012
0.6806836481094362	0.1202725
0.6795299034118653	0.12528489
0.6783447189331053	0.13029728
0.6771280946731566	0.13530966
0.6758790779113769	0.14032205
0.674596715927124	0.14533444
0.6732800559997559	0.15034682
0.6719281454086304	0.15535921
0.6705400314331054	0.16037159
0.6691147613525391	0.16538398
0.667650429725647	0.17039637
0.6661460838317873	0.17540875
0.6645988655090332	0.18042114
0.6630087747573853	0.18543353
0.6613710479736329	0.19044591
0.6596847324371337	0.1954583
0.6579460172653196	0.20047069
0.6561501388549804	0.20548307
0.6542932863235474	0.21049546
0.652369743347168	0.21550785
0.6503737936019899	0.22052023
0.6482978153228759	0.22553262
0.6461322813034056	0.23054501
0.6438686170578002	0.23555739
0.6414944372177124	0.24056978
0.638998309135437	0.24558217
0.6363649892807007	0.25059455
0.6335773286819457	0.25560694
0.6306172256469725	0.26061932
0.6274627676010133	0.26563171
0.6240920419692993	0.2706441
0.6204745616912842	0.27565648
0.616581745147705	0.28066887
0.6123773889541625	0.28568126
0.6078195734024049	0.29069364
0.6028606624603271	0.29570603
0.5974453983306884	0.30071842
0.5915061378479002	0.3057308
0.5849647579193116	0.31074319
0.5777212228775025	0.31575558
0.5696535844802857	0.32076796
0.5606075019836426	0.32578035
0.5503762350082398	0.33079274
0.5386815891265868	0.33580512
0.5251234216690063	0.34081751
0.5091005659103394	0.3458299
0.48961647605895997	0.35084228
0.4648038196563721	0.35585467
0.43026483821868894	0.36086705
0.36778637123107905	0.36587944
